TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12A_Side_09_CollectGlass_CollectGlass,TaskHaveAndReturnItems,,0,,3,12A_Side_09_GlassItem,MB_MSQ2_CollectGlass_Glass,100,0,false,,,,,false,false,,0,,,,IO_MB_MSQ2_CollectGlass_Glass,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_CollectGlass_Desc,,7928.478 2535.303 74.175,0,,,,,,,,,,,false,,,,,
12A_Side_09_CollectGlass_TalkToOlivia,TaskGoToPOITag,,0,,0,,,0,0,false,,withered_farm_30113,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_TalkToOlivia_Desc,,7905.940 2551.045 73.958,0,,,,,,,,,,,false,,,,,
12A_Side_10_BreakCurse_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_10_BreakCurse_GoToDeadmans,12A_Side_10_BreakCurse_SwapContainer,12A_Side_10_BreakCurse_Kill_Container,,
12A_Side_10_BreakCurse_SwapContainer,SimpleTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_10_BreakCurse_HugoSwap,,,,
12A_Side_10_BreakCurse_HugoSwap,TaskUnlockAchievement,,0,,0,SwapActive_12_HugoMolina,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,,,,,
12A_Side_10_BreakCurse_GoToDeadmans,TaskGoToPOITag,,0,,0,,,0,0,false,,undead_cavern_30124,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_GoToDeadmans_Desc,,6983.588 2118.035 67.854,0,,,,,,,,,,,false,,,,,
12A_Side_10_BreakCurse_Kill_Container,SimpleTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,12A_Side_10_BreakCurse_DestroyDevice,12A_Side_10_BreakCurse_DefeatSelina,,,
12A_Side_10_BreakCurse_DestroyDevice,TaskGameEvent,,0,,1,MB_MSQ2_BreakCurse_Device,,0,0,false,,,,,false,false,,0,,,,IO_MB_MSQ2_BreakCurse_Device,,,MB_MSQ2_BreakCurse_Device_interact,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_DestroyDevice_Desc,,6983.588 2118.035 67.854,0,,,,,,,,,,,false,,,,,
12A_Side_10_BreakCurse_DefeatSelina,TaskKillContribution,,0,,1,,,0,0,false,,,,,false,false,,0,,,,,,,Undead_Pistoleer_Named_12MB06,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_DefeatSelina_Desc,,7013.478 2108.303 70.175,0,,,,,,,,,,,false,,,,,
12A_Side_10_BreakCurse_TalkToHugo,TaskGoToPOITag,,0,,0,,,0,0,false,,withered_farm_30113,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_TalkToHugo_Desc,,7142.188 2392.101 77.704,0,,,,,,,,,,,false,,,,,
12A_Side_11_ClericAmulets_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_11_ClericAmulets_CollectAmulets,,,,
12A_Side_11_ClericAmulets_GoToBrigands,TaskGoToPOITag,,0,,0,,,0,0,false,,undead_bastion_30127,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_GoToBrigands_Desc,,7510.025 2270.299 87.039,0,,,,,,,,,,,false,,,,,
12A_Side_11_ClericAmulets_CollectAmulets,TaskHaveAndReturnItems,,0,,5,12A_Side_11_ClericsAmulet,lost,100,0,true,,undead_bastion_30127,,,true,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_CollectAmulets_Desc,,7510.025 2270.299 87.039,0,,,,,,,,,,,false,,,,,
12A_Side_11_ClericAmulets_TalkToDayo,TaskGoToPOITag,,0,,0,,,0,0,false,,withered_farm_30113,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_TalkToDayo_Desc,,7308.558 3729.027 112.779,0,,,,,,,,,,,false,,,,,
12A_Side_12_KnightsCrest_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_12_KnightsCrest_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_12_KnightsCrest_AsheSwap01,12A_Side_12_KnightsCrest_AsheSwap,,,
12A_Side_12_KnightsCrest_AsheSwap01,TaskLockAchievement,,0,,0,SwapActive_12_AsheDubois_A,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,,,,,
12A_Side_12_KnightsCrest_AsheSwap,TaskLockAchievement,,0,,0,SwapActive_12_AsheDubois,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,,,,,
12A_Side_12_KnightsCrest_GoToAshe,TaskGoToPOITag,,0,,0,,,0,0,false,,greywolf_den_30131,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_12_KnightsCrest_GoToAshe_Desc,,7421.544 3702.386 107.135,0,,,,,,,,,,,false,,,,,
12A_Side_13_DevilHoney_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_13_DevilHoney_GoToPit,1210_0101_d_02_TaskGatherItems_BearDen_Honey,,,
12A_Side_13_DevilHoney_GoToPit,TaskGoToPOITag,,0,,0,,,0,0,false,,devilspit_30134,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GoToPit_Desc,,7773.504 3670.027 174.099,0,,,,,,,,,,,false,,,,,
1210_0101_d_02_TaskGatherItems_BearDen_Honey,TaskGatherItems,,0,,3,1210_0101_DevilHoney,,0,100,true,,devilspit_30134,,,true,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GatherHoney_Desc,,,0,,,,,,,,,,,false,,,,,
12A_Side_13_DevilHoney_GatherHoney,TaskRequireGatherItems,,0,,3,HoneyT1,,0,0,true,,devilspit_30134,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GatherHoney_Desc,,7773.504 3670.027 174.099,0,,,,,,,,,,,false,,,,,
12A_Side_13_DevilHoney_GoToGeertie,TaskGoToPOITag,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GoToGeertie_Desc,,7308.230 3716.277 108.743,0,,,,,,,,,,,false,,,,,
12A_Side_14_CollectWine_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_14_CollectWine_GoToBeach,12A_Side_14_CollectWine_GatherBottles,,,
12A_Side_14_CollectWine_GoToBeach,TaskGoToPOITag,,0,,1,,,0,0,false,,monarchsbluff1,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_GoToBeach_Desc,,7521.727 4360.258 40.060,0,,,,,,,,,,,false,,,,,
12A_Side_14_CollectWine_GatherBottles,TaskHaveAndReturnItems,,0,,3,12A_Side_14_MistWine,MB_MSQ2_Wine,100,0,false,,,,,false,false,,0,,,,IO_MB_MSQ2_Wine,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_GatherBottles_Desc,,7521.727 4360.258 40.060,0,,,,,,,,,,,false,,,,,
12A_Side_14_CollectWine_GoToGeertie,TaskGoToPOITag,,0,,0,,,0,0,false,,greywolf_den_30131,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_GoToGeertie_Desc,,7308.230 3716.277 108.743,0,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_15_CollectResources_Tool_Container,12A_Side_15_CollectResources_Gather_Container,12A_Side_15_CollectResources_Refine_Container,,
12A_Side_15_CollectResources_Gather_Container,SimpleTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Gather_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_15_CollectResources_GatherStone,12A_Side_15_CollectResources_GatherRawhide,12A_Side_15_CollectResources_GatherWood,,
12A_Side_15_CollectResources_Tool_Container,SimpleTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,12A_Side_15_CollectResources_Axe_Container,12A_Side_15_CollectResources_Pick_Container,,,
12A_Side_15_CollectResources_Axe_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,12A_Side_15_CollectResources_Give_Axe,12A_Side_15_CollectResources_Equip_Axe,,,
12A_Side_15_CollectResources_Give_Axe,TaskGiveItem,,0,,1,1hHatchetT1,,0,0,false,,,,,false,true,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_Equip_Axe,TaskEquipItem,,0,,1,1hHatchetT1,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Equip_Axe_Desc,,,0,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_Pick_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,12A_Side_15_CollectResources_Give_Pick,12A_Side_15_CollectResources_Equip_Pick,,,
12A_Side_15_CollectResources_Give_Pick,TaskGiveItem,,0,,1,1hPickT1,,0,0,false,,,,,false,true,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_Equip_Pick,TaskEquipItem,,0,,1,1hPickT1,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Equip_Pick_Desc,,,0,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_GatherStone,TaskHaveItems,,0,,40,StoneT1,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GatherStone_Desc,,7582.342773 3709.348389 111.702881,0,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_GatherRawhide,TaskHaveItems,,0,,16,RawhideT1,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GatherRawhide_Desc,,7157.022949 3700.986572 43.461002,0,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_GatherWood,TaskHaveItems,,0,,40,WoodT1,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GatherWood_Desc,,7153.470703 3630.593994 45.697151,0,,,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_Refine_Container,SimpleTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Refine_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_15_CollectResources_RefineWood,12A_Side_15_CollectResources_RefineStone,12A_Side_15_CollectResources_RefineRawhide,,
12A_Side_15_CollectResources_RefineWood,TaskHaveItems,,0,,10,TimberT2,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_RefineWood_Desc,,7355.920 3646.453 107.747,0,,TRUE,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_RefineStone,TaskHaveItems,,0,,10,BlockT2,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_RefineStone_Desc,,7385.511 3653.025 105.831,0,,TRUE,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_RefineRawhide,TaskHaveItems,,0,,4,LeatherT2,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_RefineRawhide_Desc,,7412.413 3714.516 108.192,0,,TRUE,,,,,,,,,false,,,,,
12A_Side_15_CollectResources_GoToCemal,TaskGoToPOITag,,0,,0,,,0,0,false,,greywolf_den_30131,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GoToCemal_Desc,,7388.496 3645.452 105.243,0,,,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_Container_Desc,,,1,,,,,,,,,,,false,12A_Side_16_ToGoodUse_GiveResource,12A_Side_16_ToGoodUse_Refine_Container,12A_Side_16_ToGoodUse_Craft_Container,,
12A_Side_16_ToGoodUse_GiveResource,TaskGiveItem,,0,,1,ArtificerResourceContainer1,,0,0,false,,,,,false,true,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_Craft_Container,PartialTaskContainer,,0,,1,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,12A_Side_16_ToGoodUse_CraftSword,12A_Side_16_ToGoodUse_GatherSword,,,
12A_Side_16_ToGoodUse_Refine_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,false,12A_Side_16_ToGoodUse_CollectOre,12A_Side_16_ToGoodUse_RefineIngot,12A_Side_16_ToGoodUse_GatherIngot,,
12A_Side_16_ToGoodUse_CollectOre,TaskHaveItems,,0,,90,OreT1,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_CollectOre_Desc,,,0,,,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_GatherIngot,TaskHaveItems,,0,,1,IngotT2,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_GatherIngot_Desc,,,1,,,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_RefineIngot,TaskHaveItems,,0,,9,IngotT2,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_RefineIngot_Desc,,7369.564 3635.501 106.268,0,,TRUE,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_CraftSword,TaskCraftRecipe,,0,,1,1hSwordT2,,0,0,false,,,,,false,false,,0,,Procedural_LongswordT2,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_CraftSword_Desc,,7391.883 3642.898 106.334,0,,TRUE,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_GatherSword,TaskHaveItems,,0,,1,1hSwordT2,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_GatherSword_Desc,,7391.883 3642.898 106.334,1,,TRUE,,,,,,,,,false,,,,,
12A_Side_16_ToGoodUse_GoToCemal,TaskGoToPOITag,,0,,0,,,0,0,false,,greywolf_den_30131,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_GoToCemal_Desc,,7388.496 3645.452 105.243,0,,,,,,,,,,,false,,,,,
12A_Side_17_MarketBoard_Container,ConsecutiveTaskContainer,,0,,0,,,0,0,false,,,,,false,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,false,12A_Side_17_MarketBoard_OpenBoard,,,,
12A_Side_17_MarketBoard_OpenBoard,TaskOpenUiScreen,,1,,1,,,0,0,false,,,,,false,false,,0,,,,,TownProjects,,,,,,,,,,,,,,,,,,,,,,@12A_Side_17_MarketBoard_OpenBoard_Desc,,7329.576 3769.730 123.204,0,,,,,,,,,,,false,,,,,
