StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierBasePercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,ShowUiDamageNumbersOnHeal,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction 
QuarrymanBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stone=-0.05+Block=-0.05+Gem=-0.05+PickAxe=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
QuarrymanBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stone=-0.08+Block=-0.08+Gem=-0.08+PickAxe=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
QuarrymanBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stone=-0.11+Block=-0.11+Gem=-0.11+PickAxe=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaverBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber=-0.05+Cloth=-0.05+Sickle=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaverBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber=-0.08+Cloth=-0.08+Sickle=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaverBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber=-0.11+Cloth=-0.11+Sickle=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
TannerBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rawhide=-0.05+Leather=-0.05+SkinningKnife=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
TannerBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rawhide=-0.08+Leather=-0.08+SkinningKnife=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
TannerBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rawhide=-0.11+Leather=-0.11+SkinningKnife=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
MercenaryBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EquippableMainHand=-0.05+EquippableTwoHand=-0.05+EquippableOffHand=-0.05+Ammo=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
MercenaryBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EquippableMainHand=-0.08+EquippableTwoHand=-0.08+EquippableOffHand=-0.08+Ammo=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
MercenaryBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EquippableMainHand=-0.11+EquippableTwoHand=-0.11+EquippableOffHand=-0.11+Ammo=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
QuartermasterBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armor=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
QuartermasterBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armor=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
QuartermasterBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armor=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
AlchemistBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alchemy=-0.05+Potion=-0.05+Sickle=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
AlchemistBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alchemy=-0.08+Potion=-0.08+Sickle=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
AlchemistBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alchemy=-0.11+Potion=-0.11+Sickle=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
LumberjackBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wood=-0.05+Timber=-0.05+LoggingAxe=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
LumberjackBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wood=-0.08+Timber=-0.08+LoggingAxe=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
LumberjackBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wood=-0.11+Timber=-0.11+LoggingAxe=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentLogger1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.15000000596046448,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentLogger2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.20000000298023224,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentLogger3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.30000001192092896,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentMiner1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-0.15000000596046448,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentMiner2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-0.20000000298023224,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentMiner3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-0.30000001192092896,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentHarvester1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.15000000596046448,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentHarvester2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.20000000298023224,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentHarvester3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.30000001192092896,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
