MetaAchievementId,ReadyForSteam,SteamApiName,Type,Predecessor MetaAchievementIds,ProgressId,ProgressIdParent,UIDisplayCategory,Title,Description,Hidden Text,Notification Verbosity,Tier,Icon,Entitlement Id,AchievePoints,Total,VitalsCategories,Categorical Progression,LorePagesTopicIds,TradeskillType,ItemClass,TrueFalse,QuestGroupTag,GameEventType,TerritoryId,IsPvp,InGroup,FactionType,MissionGoalType,GameModeId,GameModeResult,AttributeType,AchievementsID,AchievementCategory
PvP_KillCountByFaction_Syndicate4,false,,TotalKills,PvP_KillCountByFaction_Syndicate3,,PvP_KillCountByFaction_Syndicate,Factions,@ui_metachievement_pvp_killbyfaction_syndicate_title4,@ui_metachievement_pvp_killbyfaction_syndicate_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Syndicate1.png,,0,1800,,,,,,false,,,0,,,,,,,,,
PvP_KillCountByFaction_Syndicate5,false,,TotalKills,PvP_KillCountByFaction_Syndicate4,,PvP_KillCountByFaction_Syndicate,Factions,@ui_metachievement_pvp_killbyfaction_syndicate_title5,@ui_metachievement_pvp_killbyfaction_syndicate_desc,@ui_metachievement_hidden_generic,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Syndicate1.png,,0,3600,,,,,,false,,,0,,,,,,,,,
PvP_Duels_Participation1,false,,DuelParticipation,,PvP_Duels_Participation,,Duels,@ui_metachievement_pvp_duel_title1,@ui_metachievement_pvp_duel_first_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_Duels_Participation1.png,,0,1,,,,,,false,,,0,,,,,,,,,
PvP_Duels_Participation2,false,,DuelParticipation,PvP_Duels_Participation1,,PvP_Duels_Participation,Duels,@ui_metachievement_pvp_duel_title2,@ui_metachievement_pvp_duel_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_Duels_Participation1.png,,0,25,,,,,,false,,,0,,,,,,,,,
PvP_Duels_Participation3,false,,DuelParticipation,PvP_Duels_Participation1,,PvP_Duels_Participation,Duels,@ui_metachievement_pvp_duel_title3,@ui_metachievement_pvp_duel_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_Duels_Participation1.png,,0,100,,,,,,false,,,0,,,,,,,,,
PvP_Duels_Participation4,false,,DuelParticipation,PvP_Duels_Participation1,,PvP_Duels_Participation,Duels,@ui_metachievement_pvp_duel_title4,@ui_metachievement_pvp_duel_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_Duels_Participation1.png,,0,250,,,,,,false,,,0,,,,,,,,,
PvP_Duels_Participation5,false,,DuelParticipation,PvP_Duels_Participation1,,PvP_Duels_Participation,Duels,@ui_metachievement_pvp_duel_title5,@ui_metachievement_pvp_duel_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_Duels_Participation1.png,,0,500,,,,,,false,,,0,,,,,,,,,
PvP_War_FactionWins1,true,META_PVP_WAR_FACTIONWINS1,SiegeWarWins,,PvP_War_FactionWins,,Wars,@ui_metachievement_pvp_war_factionwin_title1,@ui_metachievement_pvp_war_factionwin_first_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,1,,,,,,true,,,0,,,,,,,,,
PvP_War_FactionWins2,false,,SiegeWarWins,,,PvP_War_FactionWins,Wars,@ui_metachievement_pvp_war_factionwin_title2,@ui_metachievement_pvp_war_factionwin_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,5,,,,,,true,,,0,,,,,,,,,
PvP_War_FactionWins3,true,META_PVP_WAR_FACTIONWINS3,SiegeWarWins,,,PvP_War_FactionWins,Wars,@ui_metachievement_pvp_war_factionwin_title3,@ui_metachievement_pvp_war_factionwin_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,10,,,,,,true,,,0,,,,,,,,,
PvP_War_FactionWins4,false,,SiegeWarWins,,,PvP_War_FactionWins,Wars,@ui_metachievement_pvp_war_factionwin_title4,@ui_metachievement_pvp_war_factionwin_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,25,,,,,,true,,,0,,,,,,,,,
PvP_War_FactionWins5,true,META_PVP_WAR_FACTIONWINS5,SiegeWarWins,,,PvP_War_FactionWins,Wars,@ui_metachievement_pvp_war_factionwin_title5,@ui_metachievement_pvp_war_factionwin_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,50,,,,,,true,,,0,,,,,,,,,
PvP_War_FactionWins6,true,META_PVP_WAR_FACTIONWINS6,SiegeWarWins,,,PvP_War_FactionWins,Wars,@ui_metachievement_pvp_war_factionwin_title6,@ui_metachievement_pvp_war_factionwin_generic_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_vi,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,100,,,,,,true,,,0,,,,,,,,,
PvP_TotalKills1,false,,TotalKills,,PvP_TotalKills,,PvP_Kill_Counts,@ui_metachievement_pvp_totalkills_title1,@ui_metachievement_pvp_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,50,,,,,,false,,,0,YES,ANY,Any,,,,,,
PvP_TotalKills2,true,META_PVP_TOTAL_KILLS2,TotalKills,PvP_TotalKills1,,PvP_TotalKills,PvP_Kill_Counts,@ui_metachievement_pvp_totalkills_title2,@ui_metachievement_pvp_totalkills_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,500,,,,,,false,,,0,,,,,,,,,
PvP_TotalKills3,false,,TotalKills,PvP_TotalKills2,,PvP_TotalKills,PvP_Kill_Counts,@ui_metachievement_pvp_totalkills_title3,@ui_metachievement_pvp_totalkills_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,2500,,,,,,false,,,0,,,,,,,,,
PvP_TotalKills4,true,META_PVP_TOTAL_KILLS4,TotalKills,PvP_TotalKills3,,PvP_TotalKills,PvP_Kill_Counts,@ui_metachievement_pvp_totalkills_title4,@ui_metachievement_pvp_totalkills_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,5000,,,,,,false,,,0,,,,,,,,,
PvP_TotalKills5,true,META_PVP_TOTAL_KILLS5,TotalKills,PvP_TotalKills4,,PvP_TotalKills,PvP_Kill_Counts,@ui_metachievement_pvp_totalkills_title5,@ui_metachievement_pvp_totalkills_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,10000,,,,,,false,,,0,,,,,,,,,
PvP_OutpostRushWins1,true,META_PVP_OUTPOSTRUSH1,GameModeResults,,PvP_OutpostRushWins,,Outpost_Rush,@ui_metachievement_pvp_outpostrushwin_title1,@ui_metachievement_pvp_outpostrushwin_first_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_OutpostRushWins1.png,,0,1,,,,,,false,,,0,,,,,OutpostRush,Victory,,,
PvP_OutpostRushWins2,false,,GameModeResults,PvP_OutpostRushWins1,,PvP_OutpostRushWins,Outpost_Rush,@ui_metachievement_pvp_outpostrushwin_title2,@ui_metachievement_pvp_outpostrushwin_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_OutpostRushWins1.png,,0,5,,,,,,false,,,0,,,,,OutpostRush,Victory,,,
PvP_OutpostRushWins3,true,META_PVP_OUTPOSTRUSH3,GameModeResults,PvP_OutpostRushWins2,,PvP_OutpostRushWins,Outpost_Rush,@ui_metachievement_pvp_outpostrushwin_title3,@ui_metachievement_pvp_outpostrushwin_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_OutpostRushWins1.png,,0,25,,,,,,false,,,0,,,,,OutpostRush,Victory,,,
PvP_OutpostRushWins4,false,,GameModeResults,PvP_OutpostRushWins3,,PvP_OutpostRushWins,Outpost_Rush,@ui_metachievement_pvp_outpostrushwin_title4,@ui_metachievement_pvp_outpostrushwin_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_OutpostRushWins1.png,,0,50,,,,,,false,,,0,,,,,OutpostRush,Victory,,,
PvP_OutpostRushWins5,true,META_PVP_OUTPOSTRUSH5,GameModeResults,PvP_OutpostRushWins4,,PvP_OutpostRushWins,Outpost_Rush,@ui_metachievement_pvp_outpostrushwin_title5,@ui_metachievement_pvp_outpostrushwin_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_OutpostRushWins1.png,,0,100,,,,,,false,,,0,,,,,OutpostRush,Victory,,,
PvP_OutpostRushWins6,true,META_PVP_OUTPOSTRUSH6,GameModeResults,PvP_OutpostRushWins5,,PvP_OutpostRushWins,Outpost_Rush,@ui_metachievement_pvp_outpostrushwin_title6,@ui_metachievement_pvp_outpostrushwin_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_vi,lyshineui\images\Icons\Achievements\PvP_OutpostRushWins1.png,,0,200,,,,,,false,,,0,,,,,OutpostRush,Victory,,,
PvP_ControlPointCount1,false,,ControlPointCaptures,,ControlPointCount,,Control_Points,@ui_metachievement_pvp_countrolpointcount_title1,@ui_metachievement_pvp_countrolpointcount_first_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_ControlPointCount1.png,,0,1,,,,,,false,,,0,,,,,,,,,
PvP_ControlPointCount2,false,,ControlPointCaptures,,,ControlPointCount,Control_Points,@ui_metachievement_pvp_countrolpointcount_title2,@ui_metachievement_pvp_countrolpointcount_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_ControlPointCount1.png,,0,20,,,,,,false,,,0,,,,,,,,,
PvP_ControlPointCount3,false,,ControlPointCaptures,,,ControlPointCount,Control_Points,@ui_metachievement_pvp_countrolpointcount_title3,@ui_metachievement_pvp_countrolpointcount_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_ControlPointCount1.png,,0,50,,,,,,false,,,0,,,,,,,,,
PvP_ControlPointCount4,false,,ControlPointCaptures,,,ControlPointCount,Control_Points,@ui_metachievement_pvp_countrolpointcount_title4,@ui_metachievement_pvp_countrolpointcount_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_ControlPointCount1.png,,0,100,,,,,,false,,,0,,,,,,,,,
PvP_ControlPointCount5,false,META_PVP_CONTROLPOINT5,ControlPointCaptures,,,ControlPointCount,Control_Points,@ui_metachievement_pvp_countrolpointcount_title5,@ui_metachievement_pvp_countrolpointcount_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_ControlPointCount1.png,,0,200,,,,,,false,,,0,,,,,,,,,
PvP_ArenaWins1,false,,GameModeResults,,PvP_ArenaWins,,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title1,@ui_metachievement_pvp_pvparenawin_first_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,1,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaWins2,false,,GameModeResults,PvP_ArenaWins1,,PvP_ArenaWins,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title2,@ui_metachievement_pvp_pvparenawin_second_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,10,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaWins3,false,,GameModeResults,PvP_ArenaWins2,,PvP_ArenaWins,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title3,@ui_metachievement_pvp_pvparenawin_third_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,50,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaWins4,false,,GameModeResults,PvP_ArenaWins3,,PvP_ArenaWins,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title4,@ui_metachievement_pvp_pvparenawin_fourth_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,100,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaWins5,false,,GameModeResults,PvP_ArenaWins4,,PvP_ArenaWins,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title5,@ui_metachievement_pvp_pvparenawin_fifth_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,250,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaWins6,false,,GameModeResults,PvP_ArenaWins5,,PvP_ArenaWins,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title6,@ui_metachievement_pvp_pvparenawin_sixth_desc,,OneHundred,@ui_meta_achievements_roman_numeral_vi,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,500,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaWins7,false,,GameModeResults,PvP_ArenaWins6,,PvP_ArenaWins,PvP_Arenas,@ui_metachievement_pvp_pvparenawin_title7,@ui_metachievement_pvp_pvparenawin_seventh_desc,,OneHundred,@ui_meta_achievements_roman_numeral_vii,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,1000,,,,,,false,,,0,,,,,Arena3v3,Victory,,,
PvP_ArenaFlawlessWin,false,,GameModeResults,,PvP_ArenaFlawlessVictories,,PvP_Arenas,@ui_metachievement_pvp_pvparenaflawlesswin_title1,@ui_metachievement_pvp_pvparenawin_flawless_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_TotalKills1.png,,0,100,,,,,,false,,,0,,,,,Arena3v3,FlawlessVictory,,,
QuestArc_Brightwood1,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brightwood_title1,@ui_metachievement_questarc_brightwood_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\QuestArc_Brightwood1.png,,0,1,,,,,,false,BrightwoodArc1,,0,,,,,,,,,
QuestArc_Brightwood2,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brightwood_title2,@ui_metachievement_questarc_brightwood_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\QuestArc_Brightwood1.png,,0,1,,,,,,false,BrightwoodArc2,,0,,,,,,,,,
QuestArc_Brightwood3,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brightwood_title3,@ui_metachievement_questarc_brightwood_desc3,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_Brightwood1.png,,0,1,,,,,,false,BrightwoodArc3,,0,,,,,,,,,
Quest_BrimstoneSands_Unlock,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_unlock_title,@ui_metachievement_quest_brimstonesands_unlock_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,16_BSMSQ_00,
Quest_BrimstoneSands_AllMSQ,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_allmsq_title,@ui_metachievement_quest_brimstonesands_allmsq_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,"16_BSMSQ_00,16_BSMSQ_01,16_BSMSQ_02,16_BSMSQ_03,16_BSMSQ_04,16_BSMSQ_05,16_BSMSQ_06,16_BSMSQ_07,16_BSMSQ_08,16_BSMSQ_09,16_BSMSQ_10,16_BSMSQ_11,16_BSMSQ_12,16_BSMSQ_13,16_BSMSQ_14,16_BSMSQ_15,16_BSMSQ_19",
Quest_BrimstoneSands_Coronation,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_coronation_title,@ui_metachievement_quest_brimstonesands_coronation_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,"16_BSMSQ_16,16_BSMSQ_17,16_BSMSQ_18",
QuestArc_BrimstoneSands1,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brimstonesands_title1,@ui_metachievement_questarc_brimstonesands_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,BrimstoneSandsArc1,,0,,,,,,,,,
QuestArc_BrimstoneSands2,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brimstonesands_title2,@ui_metachievement_questarc_brimstonesands_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,BrimstoneSandsArc2,,0,,,,,,,,,
QuestArc_BrimstoneSands3,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brimstonesands_title3,@ui_metachievement_questarc_brimstonesands_desc3,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,BrimstoneSandsArc3,,0,,,,,,,,,
QuestArc_BrimstoneSands4,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brimstonesands_title4,@ui_metachievement_questarc_brimstonesands_desc4,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,BrimstoneSandsArc4,,0,,,,,,,,,
QuestArc_BrimstoneSands5,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_brimstonesands_title5,@ui_metachievement_questarc_brimstonesands_desc5,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,BrimstoneSandsArc5,,0,,,,,,,,,
Quest_BrimstoneSands_AllZQ,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_allzq_title,@ui_metachievement_quest_brimstonesands_allzq_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,"16_Quest_02,16_Quest_03,16_Quest_04,16_Quest_30,16_Quest_06,16_Quest_07,16_Quest_08,16_Quest_09,16_Quest_10,16_Quest_11,16_Quest_12,16_Quest_13,16_Quest_14,16_Quest_15,16_Quest_16,16_Quest_17,16_Quest_18,16_Quest_19,16_Quest_20,16_Quest_21,16_Quest_22,16_Quest_23,16_Quest_24,16_Quest_25,16_Quest_26,16_Quest_27",
Quest_BrimstoneSands_ActivateEnnead,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_activateennead_title,@ui_metachievement_quest_brimstonesands_activateennead_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,16_Quest_29,
Quest_BrimstoneSands_Devourer,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_devourer_title,@ui_metachievement_quest_brimstonesands_devourer_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,"16_Quest_31,16_Side_13",
Quest_BrimstoneSands_ThothShrine,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_thothshrine_title,@ui_metachievement_quest_brimstonesands_thothshrine_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,16_Side_16,
Quest_BrimstoneSands_Heartgem,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_heartgem_title,@ui_metachievement_quest_brimstonesands_heartgem_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,16_Side_19,
Quest_BrmstoneSands_AllSQ,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_brimstonesands_allsq_title,@ui_metachievement_quest_brimstonesands_allsq_desc,@ui_metachievement_hidden_brimstone,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_BrimstoneSands1.png,,0,1,,,,,,false,,,0,,,,,,,,"16_Side_01,16_Side_02,16_Side_03,16_Side_05,16_Side_06,16_Side_07,16_Side_08,16_Side_10,16_Side_11,16_Side_12,16_Side_13,16_Side_16,16_Side_17,16_Side_19,16_Side_20,16_Side_25,16_Side_26,16_Side_27,16_Side_28,16_Side_29",
QuestArc_CutlassKeys1,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_cutlasskeys_title1,@ui_metachievement_questarc_cutlasskeys_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\QuestArc_CutlassKeys1.png,,0,1,,,,,,false,CutlassKeysArc1,,0,,,,,,,,,
QuestArc_CutlassKeys2,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_cutlasskeys_title2,@ui_metachievement_questarc_cutlasskeys_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\QuestArc_CutlassKeys1.png,,0,1,,,,,,false,CutlassKeysArc2,,0,,,,,,,,,
QuestArc_CutlassKeys3,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_cutlasskeys_title3,@ui_metachievement_questarc_cutlasskeys_desc3,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_CutlassKeys1.png,,0,1,,,,,,false,CutlassKeysArc3,,0,,,,,,,,,
QuestArc_CutlassKeys4,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_cutlasskeys_title4,@ui_metachievement_questarc_cutlasskeys_desc4,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\QuestArc_CutlassKeys1.png,,0,1,,,,,,false,CutlassKeysArc4,,0,,,,,,,,,
QuestArc_EbonscaleReach1,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_ebonscalereach_title1,@ui_metachievement_questarc_ebonscalereach_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\QuestArc_EbonscaleReach1.png,,0,1,,,,,,false,EbonscaleReachArc1,,0,,,,,,,,,
QuestArc_EbonscaleReach2,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_ebonscalereach_title2,@ui_metachievement_questarc_ebonscalereach_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\QuestArc_EbonscaleReach1.png,,0,1,,,,,,false,EbonscaleReachArc2,,0,,,,,,,,,
QuestArc_EbonscaleReach3,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_ebonscalereach_title3,@ui_metachievement_questarc_ebonscalereach_desc3,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_EbonscaleReach1.png,,0,1,,,,,,false,EbonscaleReachArc3,,0,,,,,,,,,
QuestArc_Edengrove1,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_edengrove_title1,@ui_metachievement_questarc_edengrove_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\QuestArc_Edengrove1.png,,0,1,,,,,,false,EdengroveArc1,,0,,,,,,,,,
QuestArc_Edengrove2,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_edengrove_title2,@ui_metachievement_questarc_edengrove_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\QuestArc_Edengrove1.png,,0,1,,,,,,false,EdengroveArc2,,0,,,,,,,,,
QuestArc_Edengrove3,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_edengrove_title3,@ui_metachievement_questarc_edengrove_desc3,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\QuestArc_Edengrove1.png,,0,1,,,,,,false,EdengroveArc3,,0,,,,,,,,,
Quest_Everfall_Reborn,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_everfall_reborn,@ui_metachievement_quest_everfall_reborn_desc,@ui_metachievement_hidden_everfall,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_Everfall1.png,,0,1,,,,,,false,,,0,,,,,,,,99_MSQ_22,
Quest_Everfall_Steward,false,,BinaryAchievement,,,,Territory_Stories,@ui_metachievement_quest_everfall_steward,@ui_metachievement_quest_everfall_steward_desc,@ui_metachievement_hidden_everfall,OneHundred,,lyshineui\images\Icons\Achievements\QuestArc_Everfall1.png,,0,1,,,,,,false,,,0,,,,,,,,"04A_Side01_01,04A_Side01_02,04A_Side02_01,04A_Side02_02,04A_Side02_03,04A_Side02_04,04A_Side02_05,04_Quest_18,04_Quest_19,04A_Side03_01,04A_Side03_02,04A_Side03_03,04A_Side04_01,04A_Side04_02,04A_Side04_03,04A_Side04_04,04A_Side04_05,04A_Side04_06,04A_Side04_07,04A_Side05_01,04A_Side05_02,04A_Side05_03,04A_Side05_04,04A_Side06_01,04A_Side06_02,04A_Side07_01,04A_Side07_02,04A_Side07_03,04A_Side07_04,04A_Side08_01,04A_Side08_02,04A_Side08_03,04A_Side09_01,04A_Side10_01",
QuestArc_GreatCleave1,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_greatcleave_title1,@ui_metachievement_questarc_greatcleave_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\QuestArc_GreatCleave1.png,,0,1,,,,,,false,GreatCleaveArc1,,0,,,,,,,,,
QuestArc_GreatCleave2,false,,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_greatcleave_title2,@ui_metachievement_questarc_greatcleave_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\QuestArc_GreatCleave1.png,,0,1,,,,,,false,GreatCleaveArc2,,0,,,,,,,,,
