TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseWW_B_Walkaway,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseWW_B_Walkaway,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_C_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseWW_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceWW_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm_container_convo,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_demonstorm_TaskConversationState_Grace,,,,
06_demonstorm_TaskConversationState_Grace,TaskConversationTopic,false,0,,1,01_GraceWW_03,,0,,false,,,,,false,false,false,,,,,,01_Grace_Goodbye_WW,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm_TaskConversationState_Grace2,TaskConversationState,false,0,,1,01_GraceWW_03,,0,,false,,,,,false,false,false,,,,,,01_GraceWW_Greet_04,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm_TaskAchievement_Grace_Goodbye,TaskAchievement,false,0,,1,01_Grace_Goodbye_WW,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_GraceWW_C_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceWW_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm_TaskTriggerArea_Reese,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_ReeseCave,@01_demonstorm_task_rejointhewatcher,,9720.2852 2459.073 42.8879,,false,false,0,,,,,,,,,,,,,
06_demonstorm_d_01_TaskGoToPOITag_drowned_cavern,TaskGoToPOITag,false,1,,0,,,0,,false,,drowned_cavern_40146,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,12_demonstorm_containerswaps,12_demonstorm_TaskConversationState_Grace,12_demonstorm_SliceSwap_01_GraceWW_C_Off,12_demonstorm_TaskTriggerArea_Reese,
12_demonstorm_containerswaps,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,12_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,12_demonstorm_SliceSwap_01_ReeseWW_C_On,12_demonstorm_SliceSwap_01_GraceWW_C_On,12_demonstorm_GraceGoodbye_On,
12_demonstorm_GraceGoodbye_On,TaskLockAchievement,false,1,,1,01_Grace_Goodbye_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_B_Walkaway,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseMB_B_Walkaway,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_C_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceMB_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_container_convo,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_demonstorm_TaskConversationState_Grace,,,,
12_demonstorm_TaskConversationState_Grace,TaskConversationTopic,false,0,,1,01_GraceMB_03,,0,,false,,,,,false,false,false,,,,,,01_Grace_Goodbye_MB,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm_TaskConversationState_Grace2,TaskConversationState,false,0,,1,01_GraceMB_03,,0,,false,,,,,false,false,false,,,,,,01_GraceMB_Greet_04,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm_TaskAchievement_Grace_Goodbye,TaskAchievement,false,0,,1,01_Grace_Goodbye_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_GraceWW_C_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceMB_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm_TaskTriggerArea_Reese,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_ReeseCave,@01_demonstorm_task_rejointhewatcher,,7270.1763 2949.7678 45.5072,,false,false,0,,,,,,,,,,,,,
12_demonstorm_d_01_TaskGoToPOITag_drowned_cavern,TaskGoToPOITag,false,1,,0,,,0,,false,,drowned_cavern_30122,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm2_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_demonstorm2_SliceSwap_01_ReeseWW_C_Off,06_demonstorm2_SliceSwap_01_ReeseWW_B_On,06_demonstorm2_SliceSwap_01_ReeseWW_CWA,06_demonstorm2_container2,
06_demonstorm2_TaskConversationState_Reese,TaskConversationState,false,0,,1,01_ReeseWW_03,,0,,false,,,,,false,false,false,,,,,,01_ReeseWW_Greet_06,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_ReeseWW_C_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseWW_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_ReeseWW_B_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseWW_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_ReeseWW_CWA,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseWW_CWA,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm2_container2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_demonstorm2_TaskTriggerArea_whisper,06_demonstorm2_Whisper,06_demonstorm2_TaskTriggerArea_corrupted_cavern,06_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,06_demonstorm2_container3
06_demonstorm2_TaskTriggerArea_whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_cavern_40146,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_CaveWhisper,@01_demonstorm_task_search,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm2_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_05_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm2_TaskTriggerArea_corrupted_cavern,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_cavern_40146,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_BeachCave,@01_demonstorm2_task_search,,9708.00 2544.00 59.35,,false,false,0,,,,,,,,,,,,,
06_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,TaskKillContribution,false,1,,1,,,0,,true,,drowned_cavern_40146,,,false,false,false,,,,,,,,Damned_Cultist_Named_03,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_defeat,,9708.00 2544.00 59.35,,false,false,0,,,,,,,,,,,,,
06_demonstorm2_container3,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_demonstorm2_UnlockAchievement_CaveComplete,06_demonstorm2_SliceSwap_01_CaveCorruption_Off,06_demonstorm2_TaskTriggerArea_whisper2,06_demonstorm2_Whisper2,
06_demonstorm2_UnlockAchievement_CaveComplete,TaskUnlockAchievement,false,1,,1,S_cave_cutscene,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_CaveCorruption_Off,TaskLockAchievement,false,1,,1,SwapActive_01_CaveCorruption,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm2_TaskTriggerArea_whisper2,TaskTriggerArea,false,1,,1,,,0,,false,6,watchtower,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Whisper6,@01_recoveritems_returntowatchtower,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm2_Whisper2,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_06_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_demonstorm2_SliceSwap_01_ReeseWW_C_Off,12_demonstorm2_SliceSwap_01_ReeseWW_B_On,12_demonstorm2_SliceSwap_01_ReeseWW_CWA,12_demonstorm2_container2,
12_demonstorm2_TaskConversationState_Reese,TaskConversationState,false,0,,1,01_ReeseMB_03,,0,,false,,,,,false,false,false,,,,,,01_ReeseMB_Greet_06,,,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_ReeseWW_C_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseMB_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_ReeseWW_B_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_ReeseWW_CWA,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_CWA,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_container2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_demonstorm2_TaskTriggerArea_whisper,12_demonstorm2_Whisper,12_demonstorm2_TaskTriggerArea_corrupted_cavern,12_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,12_demonstorm2_container3
12_demonstorm2_TaskTriggerArea_whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_cavern_30122,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_CaveWhisper,@01_demonstorm_task_search,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm2_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_05_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_TaskTriggerArea_corrupted_cavern,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_cavern_30122,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_BeachCave,@01_demonstorm2_task_search,,7349 2920 61,,false,false,0,,,,,,,,,,,,,
12_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,TaskKillContribution,false,1,,1,,,0,,true,,drowned_cavern_30122,,,false,false,false,,,,,,,,Damned_Cultist_Named_03,,0,,,,,,,,,,,,,,,,,,@01_demonstorm_task_defeat,,7349 2920 61,,false,false,0,,,,,,,,,,,,,
12_demonstorm2_container3,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_demonstorm2_UnlockAchievement_CaveComplete,12_demonstorm2_SliceSwap_01_CaveCorruption_Off,12_demonstorm2_TaskTriggerArea_whisper2,12_demonstorm2_Whisper2,
12_demonstorm2_UnlockAchievement_CaveComplete,TaskUnlockAchievement,false,1,,1,S_cave_cutscene_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_CaveCorruption_Off,TaskLockAchievement,false,1,,1,SwapActive_01_Intro,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_demonstorm2_TaskTriggerArea_whisper2,TaskTriggerArea,false,1,,1,,,0,,false,12,watchtower,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Whisper6,@01_recoveritems_returntowatchtower,,,,false,false,0,,,,,,,,,,,,,
12_demonstorm2_Whisper2,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_06_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_raisealarm_d_TaskTriggerArea_whisper,06_raisealarm_d_Whisper1,06_raisealarm_d_TaskTimer1,06_raisealarm_container2,
06_raisealarm_d_TaskTriggerArea_whisper,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_HeadStatueWhisper,@01_raisealarm_description_06,,9343.3945 2697.123 82.6575,,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_whisper_On,TaskTemporaryUnlockAchievement,false,1,,1,S_whisper_headstatue,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_Whisper1,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_07_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_TaskTriggerArea_HeadStatue,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_HeadStatue,@01_raisealarm_description_06,,9343.3945 2697.123 82.6575,,false,true,0,,,,,,,,,,,,,
06_raisealarm_container2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_raisealarm_d_HeadStatue_Cutscene_On,06_raisealarm_d_TaskGameEvent_HeadStatue_x,06_raisealarm_container3,06_raisealarm_container4,
06_raisealarm_d_HeadStatue_Cutscene_On,TaskUnlockAchievement,false,1,,1,S_headstatue_cutscene,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_TaskTimer1,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,6,,,,,,,,,,,,,,,,,,@01_raisealarm_description_06,,9343.3945 2697.123 82.6575,,false,true,0,,,,,,,,,,,,,
06_raisealarm_d_TaskGameEvent_HeadStatue_x,TaskInteract,false,1,,1,,,0,,false,,,,,false,false,false,,,,,IO_MSQ_HeadStatue,,,MSQ_HeadStatue_interact,,0,,,,,,,,,,,,,,,,,,@01_raisealarm_task_investigatestatue,,9460.4736 2336.6099 66,,false,true,0,,,,,,,,,,,,,
06_raisealarm_container3,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_raisealarm_d_02_transport_npc_note,06_raisealarm_d_03_have_npc_note,06_raisealarm_TaskTriggerArea_Settlement,,
06_raisealarm_d_02_transport_npc_note,TaskGiveAndTakeItem,false,1,,1,MI_SummonsNote,,100,,true,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_03_have_npc_note,TaskHaveAndReturnItems,false,1,,1,MI_SummonsNote,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_04_task_openmap,TaskOpenUiScreen,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,Map,,,,0,,,,,,,,,,,,,,,,,,@task_getoffbeach_openmap,,,,false,false,0,,,,,,,,,,,,,
06_raisealarm_TaskTriggerArea_Settlement,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Settlement,@01_raisealarm_description_06,,9343.3945 2697.123 82.6575,,false,false,0,,,,,,,,,,,,,
06_raisealarm_container4,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_raisealarm_d_01_GrantAchievement_StarterBeach,06_raisealarm_d_01_GrantAchievement_TaskTimer1,06_raisealarm_d_01_GrantAchievement_StarterBeach_Off,,
06_raisealarm_d_01_GrantAchievement_StarterBeach,TaskUnlockAchievement,false,1,,1,BeachStart_Windsward,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_raisealarm_d_01_GrantAchievement_TaskTimer1,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,4.199999809265137,,,,,,,,,,,,,,,,,,@01_raisealarm_description_06,,9343.3945 2697.123 82.6575,,false,true,0,,,,,,,,,,,,,
06_raisealarm_d_01_GrantAchievement_StarterBeach_Off,TaskLockAchievement,false,1,,1,BeachStart_Windsward,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_raisealarm_d_TaskTriggerArea_whisper,12_raisealarm_d_Whisper1,12_raisealarm_d_TaskTimer1,12_raisealarm_container2,
12_raisealarm_d_TaskTriggerArea_whisper,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_HeadStatueWhisper,@01_raisealarm_description_12,,7348.9409 3740.3228 104.1634,,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_whisper_On,TaskTemporaryUnlockAchievement,false,1,,1,S_whisper_headstatue,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_Whisper1,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_07_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_TaskTriggerArea_HeadStatue,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_HeadStatue,@01_raisealarm_description_12,,7348.9409 3740.3228 104.1634,,false,true,0,,,,,,,,,,,,,
12_raisealarm_container2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_raisealarm_d_HeadStatue_Cutscene_On,12_raisealarm_d_TaskGameEvent_HeadStatue_x,12_raisealarm_container3,12_raisealarm_container4,
12_raisealarm_d_HeadStatue_Cutscene_On,TaskUnlockAchievement,false,1,,1,S_headstatue_cutscene_mb,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_TaskTimer1,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,6,,,,,,,,,,,,,,,,,,@01_raisealarm_description_12,,7348.9409 3740.3228 104.1634,,false,true,0,,,,,,,,,,,,,
12_raisealarm_d_TaskGameEvent_HeadStatue_x,TaskInteract,false,1,,1,,,0,,false,,,,,false,false,false,,,,,IO_MSQ_HeadStatue,,,MSQ_HeadStatue_interact,,0,,,,,,,,,,,,,,,,,,@01_raisealarm_task_investigatestatue,,7393.3262 3163.2583 57,,false,true,0,,,,,,,,,,,,,
12_raisealarm_container3,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_raisealarm_d_02_transport_npc_note,12_raisealarm_d_03_have_npc_note,12_raisealarm_TaskTriggerArea_Settlement,,
12_raisealarm_d_02_transport_npc_note,TaskGiveAndTakeItem,false,1,,1,MI_SummonsNote,,100,,true,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_03_have_npc_note,TaskHaveAndReturnItems,false,1,,1,MI_SummonsNote,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_04_task_openmap,TaskOpenUiScreen,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,Map,,,,0,,,,,,,,,,,,,,,,,,@task_getoffbeach_openmap,,,,false,false,0,,,,,,,,,,,,,
12_raisealarm_TaskTriggerArea_Settlement,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Settlement,@01_raisealarm_description_12,,7340.7759 3739.8494 111,,false,false,0,,,,,,,,,,,,,
12_raisealarm_container4,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_raisealarm_d_01_GrantAchievement_StarterBeach,12_raisealarm_d_01_GrantAchievement_TaskTimer1,12_raisealarm_d_01_GrantAchievement_StarterBeach_Off,,
12_raisealarm_d_01_GrantAchievement_StarterBeach,TaskUnlockAchievement,false,1,,1,BeachStart_Monarchs,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_raisealarm_d_01_GrantAchievement_TaskTimer1,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,4.199999809265137,,,,,,,,,,,,,,,,,,@01_raisealarm_description_12,,7348.9409 3740.3228 104.1634,,false,true,0,,,,,,,,,,,,,
12_raisealarm_d_01_GrantAchievement_StarterBeach_Off,TaskLockAchievement,false,1,,1,BeachStart_Monarchs,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
