TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1225_0101c_d_04_03_01_Interact_1225_ChasomCampChest,TaskGameEvent,0,,1,,,0,0,false,0,ancient_ruins_40154,,,false,false,false,,,,IO_1225_ChasonCampChest,,,1225_ChasonCampChest_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_interact_ChasonCampChest,,,,,false,,,,,,,,,,,,,,
1225_0101c_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,,0,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101c_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,Damned_Villager_Pickaxe_Named_00,100,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_recover_notebook,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101c_d_05_container_downpayment_swaps2,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101c_d_05_01_SliceSwap_1225_GiacomoStart_Off,1225_0101c_d_05_02_SliceSwap_1225_GiacomoChason_On,,,
1225_0101c_d_05_01_SliceSwap_1225_GiacomoStart_Off,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoStart_Off,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101c_d_05_02_SliceSwap_1225_GiacomoChason_On,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoChason_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101d_d_00_container_downpayment,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0101d_d_01_container_downpayment_swaps,1225_0101d_d_02_container_downpayment_campsite1,1225_0101d_d_03_container_downpayment_campsite2,1225_0101d_d_04_container_downpayment_chason,1225_0101d_d_05_container_downpayment_swaps2
1225_0101d_d_01_container_downpayment_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101d_d_01_01_SliceSwap_1225_CampfirePropsWW_On,1225_0101d_d_01_02_SliceSwap_1225_0101_LoreA_On,1225_0101d_d_01_03_SliceSwap_1225_0101_LoreB_On,,
1225_0101d_d_01_01_SliceSwap_1225_CampfirePropsWW_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_CampfirePropsWW_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101d_d_01_02_SliceSwap_1225_0101_LoreA_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101d_d_01_03_SliceSwap_1225_0101_LoreB_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101d_d_02_container_downpayment_campsite1,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101d_d_02_01_TriggerArea_HousingCampsite1,1225_0101d_d_02_02_Achievement_CampsiteLoreA,,,
1225_0101d_d_02_01_TriggerArea_HousingCampsite1,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_WW1,@1225_0101_downpayment_Goto_Campsite1,,9020.905 2764.264 70.192,,,false,,,,,,,,,,,,,,
1225_0101d_d_02_02_Achievement_CampsiteLoreA,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_01,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreA,,9020.905 2764.264 70.192,,,false,,,,,,,,,,,,,,
1225_0101d_d_03_container_downpayment_campsite2,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101d_d_03_01_TriggerArea_HousingCampsite2,1225_0101d_d_03_02_Achievement_CampsiteLoreB,,,
1225_0101d_d_03_01_TriggerArea_HousingCampsite2,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_FLWW2,@1225_0101_downpayment_Goto_Campsite2,,8305.233 2993.688 57.101,,,false,,,,,,,,,,,,,,
1225_0101d_d_03_02_Achievement_CampsiteLoreB,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_02,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreB,,8305.233 2993.688 57.101,,,false,,,,,,,,,,,,,,
1225_0101d_d_04_container_downpayment_chason,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101d_d_04_01_GoToPOITag_ancient_ruins_40154,1225_0101d_d_04_02_TriggerArea_HousingChasonCamp,1225_0101d_d_04_03_00_container_downpayment_ChasonEncWrap,,
1225_0101d_d_04_01_GoToPOITag_ancient_ruins_40154,TaskGoToPOITag,0,1,0,,,0,0,true,0,ancient_ruins_40154,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_Goto_ChasonSteep,,,,,false,,,,,,,,,,,,,,
1225_0101d_d_04_02_TriggerArea_HousingChasonCamp,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_ChasonCamp,@1225_0101_downpayment_Goto_ChasonCamp,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101d_d_04_03_00_container_downpayment_ChasonEncWrap,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,IO_1225_ChasonCampChest,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101d_d_04_03_container_downpayment_ChasonCampEnc,1225_0101d_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101d_d_04_03_container_downpayment_ChasonCampEnc,PartialTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,8395.691 3613.931 162.173,1,,false,,,,,,,,,,1225_0101d_d_04_03_01_Interact_1225_ChasomCampChest,1225_0101d_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101d_d_04_03_01_Interact_1225_ChasomCampChest,TaskGameEvent,0,,1,,,0,0,false,0,ancient_ruins_40154,,,false,false,false,,,,IO_1225_ChasonCampChest,,,1225_ChasonCampChest_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_interact_ChasonCampChest,,,,,false,,,,,,,,,,,,,,
1225_0101d_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,,0,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101d_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,Damned_Villager_Pickaxe_Named_00,100,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_recover_notebook,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101d_d_05_container_downpayment_swaps2,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101d_d_05_01_SliceSwap_1225_GiacomoStart_Off,1225_0101d_d_05_02_SliceSwap_1225_GiacomoChason_On,,,
1225_0101d_d_05_01_SliceSwap_1225_GiacomoStart_Off,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoStart_Off,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101d_d_05_02_SliceSwap_1225_GiacomoChason_On,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoChason_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0201_d_00_container_majorpurchase,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0201_d_01_PurchaseHouse,,,,
1225_0201_d_01_PurchaseHouse,TaskHouseScore,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0201_majorpurchase_purchase_house,,,,,false,,,,,,,,,,,,,,
1225_0301_d_00_container_insuringinvestmentA,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0301_d_01_container_insuringinvestmentA_farside,1225_0301_d_02_container_insuringinvestmentA_lakeside,1225_0301_d_03_container_insuringinvestmentA_swaps,,
1225_0301_d_01_container_insuringinvestmentA_farside,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0301_d_01_01_GoToPOITag_witheredfarm_2_30105,1225_0301_d_01_02_HaveAndReturnItems_12_FreshWitheredBlood,,,
1225_0301_d_01_01_GoToPOITag_witheredfarm_2_30105,TaskGoToPOITag,0,1,0,,,0,0,true,0,witheredfarm_2_30105,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0301_insuringinvestmentA_goto_farsidetownship,,,,,false,,,,,,,,,,,,,,
1225_0301_d_01_02_HaveAndReturnItems_12_FreshWitheredBlood,TaskHaveAndReturnItems,0,1,9,1225_0301_FreshWitheredBlood,Farside,100,0,true,0,witheredfarm_2_30105,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0301_insuringinvestmentA_gather_item,,,,,false,,,,,,,,,,,,,,
1225_0301_d_02_container_insuringinvestmentA_lakeside,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0301_d_02_01_SliceSwap_1225_0301_LoreA_On,1225_0301_d_02_02_GoToPOITag_withered_farm_30113,1225_0301_d_02_03_HaveAndReturnItems_6_FreshWitheredBones,1225_0301_d_02_04_Achievement_WitheredRecipe,
1225_0301_d_02_01_SliceSwap_1225_0301_LoreA_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0301_LoreA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0301_d_02_02_GoToPOITag_withered_farm_30113,TaskGoToPOITag,0,1,0,,,0,0,true,0,withered_farm_30113,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0301_insuringinvestmentA_goto_lakesidefarm,,,,,false,,,,,,,,,,,,,,
1225_0301_d_02_03_HaveAndReturnItems_6_FreshWitheredBones,TaskHaveAndReturnItems,0,1,6,1225_0301_FreshWitheredBones,Lakeside,100,0,true,0,withered_farm_30113,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0301_insuringinvestmentA_gather_item,,,,,false,,,,,,,,,,,,,,
1225_0301_d_02_04_Achievement_WitheredRecipe,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_03,,0,0,true,0,withered_farm_30113,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0301_insuringinvestmentA_search_for_note,,7615.229 2932.731 87.480,,,false,,,,,,,,,,,,,,
1225_0301_d_03_container_insuringinvestmentA_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0301_d_03_01_SliceSwap_1225_GiacomoTravelersA_On,1225_0301_d_03_02_SliceSwap_1225_TravelersAPropsA_On,1225_0301_d_03_03_SliceSwap_1225_GiacomoChason_Off,,
1225_0301_d_03_01_SliceSwap_1225_GiacomoTravelersA_On,TaskUnlockAchievement,0,,1,SwapActive_1225_GiacomoTravelersA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0301_d_03_02_SliceSwap_1225_TravelersAPropsA_On,TaskUnlockAchievement,0,,1,SwapActive_1225_TravelersAPropsA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0301_d_03_03_SliceSwap_1225_GiacomoChason_Off,TaskLockAchievement,0,,1,SwapActive_1225_GiacomoChason_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0302_d_00_container_insuringinvestmentB,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0302_d_01_GoToPOITag_nettlerest_graveyard_40151,1225_0302_d_02_GatherAndReturnItems_4_GraveNettles,1225_0302_d_03_container_insuringinvestmentB_swaps,,
1225_0302_d_01_GoToPOITag_nettlerest_graveyard_40151,TaskGoToPOITag,0,1,0,,,0,0,true,0,nettlerest_graveyard_40151,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0302_insuringinvestmentB_goto_nettlerest,,,,,false,,,,,,,,,,,,,,
1225_0302_d_02_GatherAndReturnItems_4_GraveNettles,TaskGatherAndReturnItems,0,1,4,1225_0302_GraveNettles,1225_GraveNettle,100,0,true,0,nettlerest_graveyard_40151,,1,false,false,false,,,,IO_1225_GraveNettle,,,1225_GraveNettle_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0302_insuringinvestmentB_gather_item,,9996.509 3261.405 159.409,,,false,,,,,,,,,,,,,,
1225_0302_d_03_container_insuringinvestmentB_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0302_d_03_01_SliceSwap_1225_TravelersA_Stage0_Off,1225_0302_d_03_02_SliceSwap_1225_TravelersA_Stage1_On,1225_0302_d_03_03_SliceSwap_1225_TravelersAPropsB_On,,
1225_0302_d_03_01_SliceSwap_1225_TravelersA_Stage0_Off,TaskUnlockAchievement,0,1,1,SwapActive_1225_TravelersA_Stage0_Off,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0302_d_03_02_SliceSwap_1225_TravelersA_Stage1_On,TaskUnlockAchievement,0,1,1,SwapActive_1225_TravelersA_Stage1_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0302_d_03_03_SliceSwap_1225_TravelersAPropsB_On,TaskUnlockAchievement,0,1,1,SwapActive_1225_TravelersAPropsB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0401_d_00_container_siteinspection,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0401_d_00a_SliceSwap_1225_0401_LoreA_On,1225_0401_d_01_container_siteinspection_stage1,1225_0401_d_02_container_siteinspection_stage2,1225_0401_d_03_container_siteinspection_swaps2,
1225_0401_d_00a_SliceSwap_1225_0401_LoreA_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0401_LoreA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0401_d_01_container_siteinspection_stage1,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0401_d_01_01_HaveandReturnItems_10_TimberT2,1225_0401_d_01_02_HaveandReturnItems_10_BlockT2,1225_0401_d_01_03_container_siteinspection_highpass,,
1225_0401_d_01_01_HaveandReturnItems_10_TimberT2,TaskHaveAndReturnItems,0,1,10,TimberT2,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_collect_materials,,,,,false,,,,,,,,,,,,,,
1225_0401_d_01_02_HaveandReturnItems_10_BlockT2,TaskHaveAndReturnItems,0,1,10,BlockT2,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_collect_materials,,,,,false,,,,,,,,,,,,,,
1225_0401_d_01_03_container_siteinspection_highpass,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0401_d_01_03_01_GoToPOITag_corrupted_camp_30010,1225_0401_d_01_03_02_Achievement_HighpassLore,1225_0401_d_01_03_03_HaveAndReturnItems_1_GiacomosCompass,1225_0401_d_01_03_04_container_siteinspection_swaps,
1225_0401_d_01_03_01_GoToPOITag_corrupted_camp_30010,TaskGoToPOITag,0,1,0,,,0,0,true,0,corrupted_camp_30010,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_goto_highpasscamp,,,,,false,,,,,,,,,,,,,,
1225_0401_d_01_03_02_Achievement_HighpassLore,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_04,,0,0,true,0,corrupted_camp_30010,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_search_for_note,,8100.094 1524.869 233.773,,,false,,,,,,,,,,,,,,
1225_0401_d_01_03_03_HaveAndReturnItems_1_GiacomosCompass,TaskHaveAndReturnItems,0,1,1,1225_0401_GiacomoCompass,Damned_Villager_LumberAxe_Named_00,100,0,true,0,corrupted_camp_30010,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_collect_item_from_target,,,,,false,,,,,,,,,,,,,,
1225_0401_d_01_03_04_container_siteinspection_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0401_d_01_03_04_01_SliceSwap_1225_TravelersA_Stage1_Off,1225_0401_d_01_03_04_02_SliceSwap_1225_TravelersA_Stage2_On,,,
1225_0401_d_01_03_04_01_SliceSwap_1225_TravelersA_Stage1_Off,TaskLockAchievement,0,,1,SwapActive_1225_TravelersA_Stage1_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0401_d_01_03_04_02_SliceSwap_1225_TravelersA_Stage2_On,TaskUnlockAchievement,0,,1,SwapActive_1225_TravelersA_Stage2_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0401_d_02_container_siteinspection_stage2,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0401_d_02_01_TalkTo_GiacomoTravelersA_1225_05a_Giacomo,1225_0401_d_02_02_GameEvent_3_ConstructPoint,,,
1225_0401_d_02_01_TalkTo_GiacomoTravelersA_1225_05a_Giacomo,TaskConversationState,0,1,0,1225_GiacomoTravelersA,,0,0,false,0,,,,false,false,false,,,,,1225_05a_Giacomo,,,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_tracker_talkto_giacomo,,,,,false,,,,,,,,,,,,,,
1225_0401_d_02_02_GameEvent_3_ConstructPoint,TaskGameEvent,0,1,3,,,0,0,false,0,,,,false,false,false,,,,IO_1225_ConstructPoint,,,1225_ConstructPoint_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0401_siteinspection_build_structure,,,,,false,,,,,,,,,,,,,,
1225_0401_d_03_container_siteinspection_swaps2,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0401_d_03_01_SliceSwap_1225_TravelersA_Stage2_On,1225_0401_d_03_02_SliceSwap_1225_TravelersA_Stage3_On,1225_0401_d_03_03_SliceSwap_1225_TravelersB_Stage3_On,1225_0501_d_03_04_SliceSwap_1225_GiacomoTravelersB_On,
1225_0401_d_03_01_SliceSwap_1225_TravelersA_Stage2_On,TaskLockAchievement,0,,1,SwapActive_1225_TravelersA_Stage2_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0401_d_03_02_SliceSwap_1225_TravelersA_Stage3_On,TaskUnlockAchievement,0,,1,SwapActive_1225_TravelersA_Stage3_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0401_d_03_03_SliceSwap_1225_TravelersB_Stage3_On,TaskUnlockAchievement,0,,1,SwapActive_1225_TravelersB_Stage3_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0501_d_03_04_SliceSwap_1225_GiacomoTravelersB_On,TaskUnlockAchievement,0,,1,SwapActive_1225_GiacomoTravelersB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0501_d_00_container_mandatoryimprovements,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0501_d_00a_SliceSwap_1225_GiacomoTravelersA_Off,1225_0501_d_01_GiveRecipe_AncientProtectionStone,1225_0501_d_02_container_mandatoryimprovements_gather,1225_0501_d_03_CraftRecipe_5_AncientProtectionStones,1225_0501_d_04_HaveAndReturnItems_5_AncientProtectionStones
1225_0501_d_00a_SliceSwap_1225_GiacomoTravelersA_Off,TaskLockAchievement,0,,1,SwapActive_1225_GiacomoTravelersA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0501_d_01_GiveRecipe_AncientProtectionStone,TaskGiveAndTakeItem,0,1,1,WorkOrder_1225_0501_AncientProtectStone,,0,0,false,0,,,,false,false,true,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0501_d_02_container_mandatoryimprovements_gather,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0501_d_02_01a_container_mandatoryimprovements_collapseA,1225_0501_d_02_02a_container_mandatoryimprovements_collapseB,,,
1225_0501_d_02_01a_container_mandatoryimprovements_collapseA,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0501_d_02_01_container_mandatoryimprovements_bronzegrove,,,,
1225_0501_d_02_01_container_mandatoryimprovements_bronzegrove,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0501_mandatoryimprovements_container_bronzegrove,,,,,false,,,,,,,,,,1225_0501_d_02_01_01_HaveAndReturnItems_5_DefiantIchor,1225_0501_d_02_01_02_GatherAndReturnItems_5_StarTouchedWater,,,
1225_0501_d_02_01_01_HaveAndReturnItems_5_DefiantIchor,TaskHaveItems,0,,5,1225_0501_DefiantIchor,AngryEarth,45,0,true,0,brightwood4,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0501_mandatoryimprovements_collect_item_from_target_AE,,,,,false,,,,,,,,,,,,,,
1225_0501_d_02_01_02_GatherAndReturnItems_5_StarTouchedWater,TaskGatherItems,0,,5,1225_0501_StarTouchedWater,1225_StarTouchedWater,100,0,true,0,cave_40248,,1,false,false,false,,,,IO_1225_StarTouchedWater,,,1225_StarTouchedWater_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0501_mandatoryimprovements_gather_item_from_IO,,,,,false,,,,,,,,,,,,,,
1225_0501_d_02_02a_container_mandatoryimprovements_collapseB,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0501_d_02_02_container_mandatoryimprovements_theuppers,,,,
