AbilityID,DisplayName,Description,UICategory,Icon,StatusEffectIcon,Sound,TelegraphStatusEffect,TelegraphCountOffset,OnEquipStatusEffect,EquipWhenUnsheathed,WeaponTag,RequiredAbilityId,RequiredEquippedAbilityId,TreeId,TreeRowPosition,TreeColumnPosition,IsActiveAbility,IsGlobalAbility,IsStackableAbility,CanBeUnapplied,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingSpirit,ScalingConstitution,OnEventPassiveConditionsPass,OnKill,OnExecuted,OnHit,OnBlockedHit,OnHitBehind,OnCrit,OnCritTaken,OnHeadShot,OnLegShot,OnHitTaken,OnBlockedHitTaken,OnBlockBreak,OnTargetBlockBreak,OnDeath,OnDeathsDoor,OnHasDied,OnAttachedSpellTargetDied,OnHealed,OnSelfDamage,OnProjPassedThrough,OnContributedKill,OnHealthChanged,OnUsedConsumable,OnGatheringComplete,OnHitTakenWhileInvulnerable,OnWeaponSwap,OnStatusEffectApplied,OnInActionLongEnough,OnTargetStatusEffectRemoved,OnEventConditionalActivationChance,GatheringTradeskill,EquipLoadCategory,ExcludeFromGameModes,RequireReaction,NumSuccessfulHits,NumConsecutiveHits,MaxConsecutiveHits,ResetConsecutiveOnSuccess,IgnoreResetConsecutiveOnDeath,DisableConsecutivePotency,TrackHitCount,MaxTrackedHitCounts,NumberOfTrackedHits,NumberOfHitsComparisonType,ResetTrackedOnSuccess,AbilityIdToCheckForTrackedHits,DamageIsRanged,DamageIsMelee,AllowSelfDamageForHitEvents,ForceShowNameTag,HasGritActive,TargetHasGritActive,DamageTableRow,RemoteDamageTableRow,RangedAttackName,AttackType,IgnoreDisabledAttackTypes,DamageTypes,DamageCategory,IsInCombatState,IsNotInCombatState,CheckOwnedStatusEffects,StatusEffect,StatusEffectStackSize,StatusEffectComparison,StatusEffectCategories,DontHaveStatusEffect,StatusEffectBeingApplied,CheckStatusEffectsOnTargetOwned,TargetStatusEffect,TargetStatusEffectCategory,TargetStatusEffectStackSize,TargetStatusEffectComparison,TargetCollisionFilters,MyMarker,TargetMarker,MyHealthPercent,MyComparisonType,MyStaminaPercent,MyStaminaComparisonType,MyManaPercent,MyManaComparisonType,TargetHealthPercent,TargetComparisonType,DistFromDefender,DistComparisonType,MaxNumAroundMe,NumAroundMe,NumAroundComparisonType,AbilityOnCooldownOptions,AbilitiesOnCooldown,AbilityCooldownComparisonType,AttachedTargetSpellIds,AbilityList,AbilityTrigger,IsConsumableIds,IsNotConsumableIds,InAction,InActionTime,AfterAction,LoadedAmmoCount,LoadedAmmoCountComparisonType,AttackerVitalsCategory,TargetVitalsCategory,BaseDamage,SetHealthOnFatalDamageTaken,BaseDamageReduction,CritDamageReduction,BlockDamage,BlockDamageReduction,CritDamage,CritChance,HeadshotDamage,HitFromBehindDamage,StaggerDamage,StaggerDamageReduction,HitRateDmg,HitRateDmgReduction,HealthDamageMitigation,ThreatDamage,ArmorPenetration,CritArmorPenetration,HeadshotArmorPenetration,HitFromBehindArmorPenetration,PhysicalArmor,PhysicalArmorMaxHealthMod,ElementalArmor,LinearlyScaleToDistance,RefundAmmoPercentChance,RefundConsumablePercentChance,GiveAzothPercentChance,Azoth,Knockback,WeaponAccuracy,Health,HealthPenaltyPerStackRemoved,DmgPctToHealth,HealScalingValueMultiplier,MaxHealth,Mana,ManaRate,MaxMana,ManaCostList,ManaCostMult,Stamina,DamageTableRowOverride,StatusEffectDamageTableRowOverride,ForceStatusEffectDamageTableRow,RangedAttackNameOverride,DamageTableStatusEffectOverride,EnableCrit,EnableTaunt,CanBlockRangedOverride,PerStatusEffectOnSelf,PerStatusEffectOnSelfMax,PerStatusEffectOnTarget,PerStatusEffectOnTargetMax,DisableApplyPerStatusEffectStack,DisableScalePerTargetSEStack,ForceTakeStaminaDamage,StaminaCostList,StaminaCostFlatMod,CastSpell,DisableCastSpellDurability,SelfApplyStatusEffect,OtherApplyStatusEffect,SelfApplyStatusEffectDurations,OtherApplyStatusEffectDurations,DoNotUnequipSelfAppliedSE,UseMinAttackInfoForSelfAppliedSE,ModifySelfApplyStatusEffectDuration,NumStatusEffectsToTransfer,StatusEffectCategoryToTransfer,SetPotencyAsCount,MultiplyRemovedByPotency,OnlyChangeOwnedStatusEffects,NumStatusEffectsToRemove,NumTargetStatusEffectsToRemove,NumStatusEffectStacksToRemove,RemoveStatusEffects,StatusEffectsList,StatusEffectCategoriesList,RemoveTargetStatusEffectsList,RemoveTargetStatusEffectCats,ConsumeTargetStatusEffectMult,StatusEffectDurationReduction,StatusEffectDurationCats,StatusEffectDurationMod,StatusEffectDurationMult,TargetStatusEffectDurationList,TargetStatusEffectDurationCats,TargetStatusEffectDurationMod,TargetStatusEffectDurationMult,ActivationCooldown,Duration,CooldownId,CDRImmediatelyOptions,ResetCooldownTimers,CooldownTimer,NumFreeCooldownsPerUse,ConsumableCooldownForReset,ResetConsumableCooldowns,MaxHitCountMultiplier,SetMannequinTag,SetMannequinTagStatus,RepairDustYieldMod,ToolDurabilityLossMod,FastTravelInnCooldownMod,FastTravelAzothCostMod
Mut_Curse1_Voi_Major_Cleanse,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse1_Voi_Minor_Damage,0,,,,Mut_Curse1_Voi_Major_Damage_DoT,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Voi_Major_Damage_Cleanse,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse1_Voi_Major_Spell,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse1_VFX_Kill,0,,,"Mut_Curse1_Voi_Major_Damage,Mut_Curse1_Voi_Major_Damage_DoT",Mut_Curse1_VFX_Kill,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Voi_Major_Cast_AoE,,,,false,false,0,0,,,,,0,0,,AbilitySpecific,Mut_Curse1_Voi_Major_Cast,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse1_Nat_Major,,,,,,,,,Mut_Curse1_Nat_Major_Cleanse,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Nat_Major_Tracker,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0.5,,,,0,,,,,,,,,,
Mut_Curse1_Nat_Major_Cleanse,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse1_Nat_Minor_Damage,0,,,,Mut_Curse1_Nat_Major_Damage_DoT,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Nat_Major_Damage_Cleanse,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse1_Nat_Major_Spell,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse1_VFX_Kill,0,,,"Mut_Curse1_Nat_Major_Damage,Mut_Curse1_Nat_Major_Damage_DoT",Mut_Curse1_VFX_Kill,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Nat_Major_Cast_AoE,,,,false,false,0,0,,,,,0,0,,AbilitySpecific,Mut_Curse1_Nat_Major_Cast,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse1_Ice_Major,,,,,,,,,Mut_Curse1_Ice_Major_Cleanse,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Ice_Major_Tracker,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0.5,,,,0,,,,,,,,,,
Mut_Curse1_Ice_Major_Cleanse,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse1_Ice_Minor_Damage,0,,,,Mut_Curse1_Ice_Major_Damage_DoT,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Ice_Major_Damage_Cleanse,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse1_Ice_Major_Spell,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse1_VFX_Kill,0,,,"Mut_Curse1_Ice_Major_Damage,Mut_Curse1_Ice_Major_Damage_DoT",Mut_Curse1_VFX_Kill,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse1_Ice_Major_Cast_AoE,,,,false,false,0,0,,,,,0,0,,AbilitySpecific,Mut_Curse1_Ice_Major_Cast,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
CURSE 2 MAJOR (BLOOD OFFERING),,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Fir_Major,,,,,,,,,"Mut_Curse2_Fir_VFX_1_Ability,Mut_Curse2_Fir_VFX_2_Ability,Mut_Curse2_Fir_VFX_3_Ability",,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,Blunderbuss_MortarShotFired,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,OnPerform,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_Fir_Major_Damage,,,,false,true,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Fir_Major_Lifesteal,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,Mut_Curse2_Fir_Damage,,0,NotEqual,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0.25,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Voi_Major,,,,,,,,,"Mut_Curse2_Voi_VFX_1_Ability,Mut_Curse2_Voi_VFX_2_Ability,Mut_Curse2_Voi_VFX_3_Ability",,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,Blunderbuss_MortarShotFired,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,OnPerform,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_Voi_Major_Damage,,,,false,true,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Voi_Major_Lifesteal,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,Mut_Curse2_Voi_Damage,,0,NotEqual,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0.25,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Nat_Major,,,,,,,,,"Mut_Curse2_Nat_VFX_1_Ability,Mut_Curse2_Nat_VFX_2_Ability,Mut_Curse2_Nat_VFX_3_Ability",,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,Blunderbuss_MortarShotFired,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,OnPerform,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_Nat_Major_Damage,,,,false,true,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Nat_Major_Lifesteal,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,Mut_Curse2_Nat_Damage,,0,NotEqual,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0.25,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Ice_Major,,,,,,,,,"Mut_Curse2_Ice_VFX_1_Ability,Mut_Curse2_Ice_VFX_2_Ability,Mut_Curse2_Ice_VFX_3_Ability",,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,Blunderbuss_MortarShotFired,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,OnPerform,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_Ice_Major_Damage,,,,false,true,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Ice_Major_Lifesteal,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,Mut_Curse2_Ice_Damage,,0,NotEqual,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0.25,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Base_Major_Lifesteal,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,Mut_Curse2_Fir_Damage,,0,NotEqual,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0.25,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Fir_VFX_1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Fir_Major_Damage,1,Equal,,,Mut_Curse2_Fir_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_1,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Fir_VFX_2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Fir_Major_Damage,2,Equal,,,Mut_Curse2_Fir_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_2,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Fir_VFX_3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Fir_Major_Damage,3,Equal,,,Mut_Curse2_Fir_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_3,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Voi_VFX_1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Voi_Major_Damage,1,Equal,,,Mut_Curse2_Voi_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_1,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Voi_VFX_2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Voi_Major_Damage,2,Equal,,,Mut_Curse2_Voi_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_2,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Voi_VFX_3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Voi_Major_Damage,3,Equal,,,Mut_Curse2_Voi_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_3,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Nat_VFX_1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Nat_Major_Damage,1,Equal,,,Mut_Curse2_Nat_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_1,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Nat_VFX_2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Nat_Major_Damage,2,Equal,,,Mut_Curse2_Nat_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_2,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
Mut_Curse2_Nat_VFX_3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,true,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,Mut_Curse2_Nat_Major_Damage,3,Equal,,,Mut_Curse2_Nat_Major_Damage,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,Mut_Curse2_VFX_3,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
