TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95A_S02_EggHunt_MapRoomIGC_watched,TaskUnlockAchievement,,0,0,1,Watched_95A_S02_MapRoomIGC,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Dog_Swap_FromDisopolis,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_2,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_PrecariousPosition_Arrival_Container,95A_S02_PrecariousPosition_Chamber_Container,95A_S02_PrecariousPosition_Trigger_Whispers,95A_S02_PrecariousPosition_WhisperTimer,95A_S02_PrecariousPosition_Control_Container
95A_S02_PrecariousPosition_Arrival_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_PrecariousPosition_GoToPillars,95A_S02_PrecariousPosition_Swap_Container,95A_S02_PrecariousPosition_TalkToZander,,
95A_S02_PrecariousPosition_GoToPillars,TaskGoToPOITag,,0,0,1,,,0,,,false,,place_of_pillars_20416,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_PrecariousPosition_GoToPillars_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Swap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_PrecariousPosition_Zander_Swap_FromDisopolis,95A_S02_PrecariousPosition_Zander_Swap_ToPillars,95A_S02_PrecariousPosition_Dog_Swap_FromDisopolis,,
95A_S02_PrecariousPosition_Zander_Swap_FromDisopolis,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_2,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Zander_Swap_ToPillars,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Zander_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Dog_Swap_FromDisopolis,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Dog_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_TalkToZander,TaskConversationTopic,,0,0,1,95A_Zander_s02_03,,0,,,false,,place_of_pillars_20416,,,,,false,0,,,,,95A_Zander_Topic04,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_PrecariousPosition_TalkToZander_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_ZanderDialog3,TaskUnlockAchievement,,0,0,1,95A_Zander04,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_UnlockEggRoom3,TaskUnlockAchievement,,0,0,1,95A_EggChamber03,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_EnterChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,95A_PrecariousPosition_Door,@95A_S02_PrecariousPosition_EnterChamber_Desc,,4834.921875 9500.959961 394.677521,0,,1,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_ExploreChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_PrecariousPosition_EnterChamber,@95A_S02_PrecariousPosition_ExploreChamber_Desc,,4840.9111 9499.918 279.4329,0,,0,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Trigger_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_PrecariousPosition_EnterChamber,95A_S02_PrecariousPosition_ExploreChamber,,,
95A_S02_PrecariousPosition_Chamber_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_PrecariousPosition_UnlockEggRoom3,95A_S02_PrecariousPosition_Trigger_Container,95A_S02_PrecariousPosition_DefeatGuardians_Enc,95A_S02_PrecariousPosition_CollectEgg,95A_S02_PrecariousPosition_SwapEgg
95A_S02_PrecariousPosition_DefeatGuardians_Enc,TaskKillContribution,,0,0,1,,,0,,,false,,place_of_pillars_20416,,,,,false,0,,,,,,,Sulfur_Elemental_Heavy_Named_S02,,0,,,,,,,,,,,,,,,,,,@95A_S02_PrecariousPosition_DefeatGuardians_Enc_Desc,,4840.9111 9499.918 279.4329,0,,0,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_CollectEgg,TaskGatherAndReturnItems,,0,0,1,95a_s02_RoyalEgg_item,95A_S02_RoyalEgg2,100,,,false,,,,,,,false,0,,,,IO_95A_S02_RoyalEgg2,,,95A_S02_RoyalEgg2_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_PrecariousPosition_CollectEgg_Desc,,4840.9849 9500.0918 281.4185,0,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_SwapEgg,TaskUnlockAchievement,,0,0,1,SwapActive_95A_Q9_Egg,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_WhisperTimer,TaskTimer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,@95A_S02_PrecariousPosition_ExitChamber_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Trigger_Whispers,TaskTriggerGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_PrecariousPosition_01_Whisper,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Control_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_PrecariousPosition_Sharif_Swap_FromHeru,95A_S02_PrecariousPosition_FindSharif,,,
95A_S02_PrecariousPosition_ExitChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Exit,,,0,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_Sharif_Swap_FromHeru,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_PrecariousPosition_FindSharif,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,95A_Pillars_ReturnSharif,@95A_S02_PrecariousPosition_ExitChamber_Desc,,4913.049316 9468.864258 346.705383,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_TalkToZander,95A_S02_HeiroftheSands_Zander_Dialog4,95A_S02_HeiroftheSands_Control_Container,95A_S02_HeiroftheSands_Temple_Container,95A_S02_HeiroftheSands_Exit_Container
95A_S02_HeiroftheSands_TalkToZander,TaskConversationTopic,,0,0,1,95A_Zander_s02_03,,0,,,false,,place_of_pillars_20416,,,,,false,0,,,,,95A_Zander_Topic05,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_TalkToZander_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Zander_Dialog4,TaskUnlockAchievement,,0,0,1,95A_Zander05,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_GoToTemple,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_HeiroftheSands_GoToTemple,@95A_S02_HeiroftheSands_GoToTemple_Desc,,5053.137695 7419.815430 253.144485,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Swap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_ZanderDog_Container,95A_S02_HeiroftheSands_Sharif_Container,,,
95A_S02_HeiroftheSands_ZanderDog_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_Zander_Swap_FromPillars,95A_S02_HeiroftheSands_Zander_Swap_ToTemple,95A_S02_HeiroftheSands_Dog_Swap_FromPillars,95A_S02_HeiroftheSands_Dog_Swap_ToTemple,95A_S02_HeiroftheSands_Zander_Dialog5
95A_S02_HeiroftheSands_Zander_Swap_FromPillars,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Zander_Swap_ToTemple,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Zander_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Dog_Swap_FromPillars,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Dog_Swap_ToTemple,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Dog_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_Sharif_Swap_FromPillars,95A_S02_HeiroftheSands_Sharif_Swap_ToTemple,,,
95A_S02_HeiroftheSands_Sharif_Swap_FromPillars,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Swap_ToTemple,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Control_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_GoToTemple,95A_S02_HeiroftheSands_Swap_Container,95A_S02_HeiroftheSands_Trigger_Whispers,95A_S02_HeiroftheSands_TempleTalk_Container,95A_S02_HeiroftheSands_UnlockTemple
95A_S02_HeiroftheSands_Trigger_Whispers,TaskTriggerGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_HeiroftheSands_01_Whisper,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_TempleTalk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_TalkToSharif,95A_S02_HeiroftheSands_Sharif_Dialog6,,,
95A_S02_HeiroftheSands_TalkToSharif,TaskConversationTopic,,0,0,1,95A_Sharif_s02_07,,0,,,false,,,,,,,false,0,,,,,95A_Sharif_Topic06,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_TalkToSharif_Desc,,5040.852539 7421.467773 253.122421,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Dialog6,TaskUnlockAchievement,,0,0,1,95A_Sharif06,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Zander_Dialog5,TaskUnlockAchievement,,0,0,1,95A_Ruins01,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_UnlockTemple,TaskUnlockAchievement,,0,0,1,95A_BloodofSands01,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Temple_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_EnterTemple,95A_S02_HeiroftheSands_Sharif_Swap_FromTemple,95A_S02_HeiroftheSands_Sharif_Swap_ToInterior,95A_S02_HeiroftheSands_Interior_Container,
95A_S02_HeiroftheSands_EnterTemple,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_HeiroftheSands_EnterTemple,@95A_S02_HeiroftheSands_EnterTemple_Desc,,5060.9507 7397.0142 255,0,,1,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Swap_FromTemple,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_7,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Swap_ToInterior,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_8,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Interior_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_InteriorTalk_Container,95A_S02_HeiroftheSands_TempleEncounter_Container,95A_S02_HeiroftheSands_EnterEggChamber,95A_S02_HeiroftheSands_DefeatWorm_Enc,95A_S02_HeiroftheSands_InspectEgg
95A_S02_HeiroftheSands_InteriorTalk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_TalkToSharifTemple,95A_S02_HeiroftheSands_Sharif_Dialog7,,,
95A_S02_HeiroftheSands_TalkToSharifTemple,TaskConversationTopic,,0,0,1,95A_Sharif_s02_08,,0,,,false,,,,,,,false,0,,,,,95A_Sharif_Topic07,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_TalkToSharifTemple_Desc,,5027.173340 7363.739258 249.458405,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Dialog7,TaskUnlockAchievement,,0,0,1,95A_Sharif06,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_TempleEncounter_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_DefeatTempleEnc_Desc,,5081.2007 7283.2739 260.6667,1,,TRUE,0,,,,,,,,,95A_S02_HeiroftheSands_TempleEncounter2_Container,95A_S02_HeiroftheSands_UnlockTempleDoor2,,,
95A_S02_HeiroftheSands_TempleEncounter2_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_DefeatTempleEnc_Desc,,5074 7318 251,0,,,0,,,,,,,,,95A_S02_HeiroftheSands_DefeatTemple_Enc,95A_S02_HeiroftheSands_DefeatTemple_Enc2,,,
95A_S02_HeiroftheSands_DefeatTemple_Enc,TaskKillContribution,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,Sand_Elemental_Heavy_S02,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_DefeatTempleEnc2_Desc,,,0,,0,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_DefeatTemple_Enc2,TaskKillContribution,,0,0,6,,,0,,,false,,,,,,,false,0,,,,,,,Sand_Elemental_Soldier_S02,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_DefeatTempleEnc2_Desc,,,0,,0,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_UnlockTempleDoor2,TaskUnlockAchievement,,0,0,1,95A_BloodofSands02,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_EnterEggChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_HeiroftheSands_EnterEggChamber,@95A_S02_HeiroftheSands_EnterEggChamber_Desc,,5081.2007 7283.2739 260.6667,0,,1,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Worm_TEMP,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_DefeatWorm_Enc_Desc,,5002.207 8244.536 181.039,0,,,0,,,,,,,,,95A_S02_General_TempTimer,,,,
95A_S02_HeiroftheSands_DefeatWorm_Enc,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_EggChamber_Q10b_Complete,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_DefeatWorm_Enc_Desc,,5087.905273 7246.085449 261.170135,0,,0,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_UnlockTempleExitTeleport,TaskUnlockAchievement,,0,0,1,95A_BloodofSands03,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_InspectEgg,TaskGatherAndReturnItems,,0,0,1,95a_s02_EggShell_item,95A_S02_DroneEggshells,100,,,false,,,,,,,false,0,,,,IO_95A_S02_DroneEggshells,,,95A_S02_DroneEggshells_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_InspectEgg_Desc,,5107.829590 7248.233398 257.181641,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Exit_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_OutsideSwap_Container,95A_S02_HeiroftheSands_UnlockTempleExitTeleport,,,
95A_S02_HeiroftheSands_LeaveTemple,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Exit,,,0,,,,,,,,,,,,,,,,,,@95A_S02_HeiroftheSands_LeaveTemple_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_OutsideSwap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_HeiroftheSands_Sharif_Swap_FromEgg,95A_S02_HeiroftheSands_Sharif_Swap_Return,,,
95A_S02_HeiroftheSands_Sharif_Swap_FromEgg,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_8,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_HeiroftheSands_Sharif_Swap_Return,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_GoToRuins,95A_S02_EmptyNest_Swap_Container,95A_S02_EmptyNest_GoToRuins,95A_S02_EmptyNest_TalkToSharif,95A_S02_EmptyNest_Chamber_Container
95A_S02_EmptyNest_Swap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_ZanderDog_Container,95A_S02_EmptyNest_Sharif_Container,,,
95A_S02_EmptyNest_ZanderDog_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_Zander_Swap_FromTemple,95A_S02_EmptyNest_Zander_Swap_ToRuins,95A_S02_EmptyNest_Dog_Swap_FromTemple,95A_S02_EmptyNest_Dog_Swap_ToRuins,95A_S02_EmptyNest_Zander_Dialog6
95A_S02_EmptyNest_Zander_Swap_FromTemple,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Zander_Swap_ToRuins,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Zander_5,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Dog_Swap_FromTemple,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Dog_Swap_ToRuins,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Dog_5,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Sharif_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_Sharif_Swap_FromTemple,95A_S02_EmptyNest_Sharif_Swap_ToRuins,,,
95A_S02_EmptyNest_Sharif_Swap_FromTemple,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Sharif_Swap_ToRuins,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_9,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Zander_Dialog6,TaskUnlockAchievement,,0,0,1,95A_Ruins02,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_GoToRuins,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_EmptyNest_GoToRuins,@95A_S02_EmptyNest_GoToRuins_Desc,,5651.209473 9481.295898 256.313507,0,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_TalkToSharif,TaskConversationTopic,,0,0,1,95A_Sharif_s02_09,,0,,,false,,,,,,,false,0,,,,,95A_Sharif_Topic08,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_EmptyNest_TalkToSharif_Desc,,5697.377 9490.966 258.138,0,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Control_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_UnlockEggRoom4,95A_S02_EmptyNest_Trigger_Whispers,,,
95A_S02_EmptyNest_UnlockEggRoom4,TaskUnlockAchievement,,0,0,1,95A_EggChamber04,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Trigger_Whispers,TaskTriggerGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_EmptyNest_01_Whisper,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Chamber_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_UnlockEggRoom4,95A_S02_EmptyNest_Enter_Container,95A_S02_EmptyNest_DefeatGuardian_Enc,95A_S02_EmptyNest_Trigger_Whispers,95A_S02_EmptyNest_Rima_Container
